mimarks-survey,library,pcr_cond,library-construction-16s-rrna-based_other_additives              ,other_additives,Any other PCR additive that is not listed here,0,0,text,Measurement_Named,
mimarks-survey,library,,,mgrast_id,MG-RAST Library ID,0,0,text,text,
mimarks-survey,library,,misc_param,misc_param,"Any other measurement performed or parameter collected, that is not listed here",0,1,text,text,
air,ep,sample_name,sample_name,sample_name,Unique name or id of the sample the library is derived from,1,0,text,text,
air,ep,barometric_press,air_barometric_press,barometric_press,force per unit area exerted against a surface by the weight of air above that surface,0,1,float,Measurement,pascal
air,ep,carb_dioxide,air_carb_dioxide,carb_dioxide,carbon dioxide (gas) amount or concentration at the time of sampling,0,1,text,text,
air,ep,carb_monoxide,air_carb_monoxide,carb_monoxide,carbon monoxide (gas) amount or concentration at the time of sampling,0,1,text,text,
air,ep,chem_administration,air_chem_administration,chem_administration,"list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v1.72), please see http://bioportal.bioontology.org/visualize/44603",0,1,text,text,
air,ep,humidity,air_humidity,humidity,"amount of water vapour in the air, at the time of sampling",0,1,float,Measurement,percent
air,ep,methane,air_methane,methane,methane (gas) amount or concentration at the time of sampling,0,1,text,text,
air,ep,organism_count,air_organism_count,organism_count,"total count of any organism per gram or volume of sample,should include name of organism followed by count; can include multiple organism counts",0,1,int,Measurement_Named,
air,ep,oxygen,air_oxygen,oxygen,oxygen (gas) amount or concentration at the time of sampling,0,1,text,text,
air,ep,oxy_stat_samp,air_oxy_stat_samp,oxy_stat_samp,oxygenation status of sample,0,1,text,text,
air,ep,perturbation,air_perturbation,perturbation,"type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with time that perturbation occurred; can include multiple perturbation types",0,1,text,text,
air,ep,pollutants,air_pollutants,pollutants,"pollutant types and, amount or concentrations measured at the time of sampling; can report multiple pollutants by entering numeric values preceded by name of pollutant",0,1,text,text,
air,ep,resp_part_matter,air_resp_part_matter,resp_part_matter,"concentration of substances that remain suspended in the air, and comprise mixtures of organic and inorganic substances (PM10 and PM2.5); can report multiple PM's by entering numeric values preceded by name of PM",0,1,text,text,
air,ep,samp_salinity,air_samp_salinity,samp_salinity,"salinity of sample, i.e. measure of total salt concentration",0,1,text,text,
air,ep,samp_store_dur,air_samp_store_dur,samp_store_dur,duration for which sample was stored,0,1,float,Range,seconds
air,ep,samp_store_loc,air_samp_store_loc,samp_store_loc,"location at which sample was stored, usually name of a specific freezer/room",0,1,text,text,
air,ep,samp_store_temp,air_samp_store_temp,samp_store_temp,"temperature at which sample was stored, e.g. -80",0,1,float,Measurement,celsius
air,ep,solar_irradiance,air_solar_irradiance,solar_irradiance,the amount of solar energy that arrives at a specific area of a surface during a specific time interval,0,1,text,text,
air,ep,ventilation_rate,air_ventilation_rate,ventilation_rate,ventilation rate of the system in the sampled premises,0,1,text,text,
air,ep,ventilation_type,air_ventilation_type,ventilation_type,ventilation system used in the sampled premises,0,1,text,OOD_List,
air,ep,volatile_org_comp,air_volatile_org_comp,volatile_org_comp,concentration of carbon-based chemicals that easily evaporate at room temperature; can report multiple volatile organic compounds by entering numeric values preceded by name of compound,0,1,text,Measurement_Named,
air,ep,wind_direction,air_wind_direction,wind_direction,wind direction is the direction from which a wind originates,0,1,text,text,
air,ep,wind_speed,air_wind_speed,wind_speed,speed of wind measured at the time of sampling,0,1,text,text,
air,ep,,,mgrast_id,MG-RAST Enviromental Package ID,0,0,text,text,
air,ep,misc_param,air_misc_param,misc_param,"any other measurement performed or parameter collected, that is not listed here",0,1,text,Measurement_Named,
built environment,ep,sample_name,sample_name,sample_name,Unique name or id of the sample the library is derived from,1,0,text,text,
built environment,ep,surf_material,built-environment_surf_material,surf_material,"surface materials at the point of sampling 
",0,1,text,text,
built environment,ep,surf_air_cont,built-environment_surf_air_cont,surf_air_cont,contaminant identified on surface,0,1,text,text,
built environment,ep,rel_air_humidity,built-environment_rel_air_humidity,rel_air_humidity,"partial vapor and air pressure, density of the vapor and air, or by the actual mass of the vapor and air.",0,1,text,Measurement,
built environment,ep,abs_air_humidity,built-environment_abs_air_humidity,abs_air_humidity,actual mass of water vapor - mh20 - present in the air water vapor mixture. ,0,1,text,Measurement,
built environment,ep,surf_humidity,built-environment_surf_humidity,surf_humidity,surfaces: water activity as a function of air and material moisture ,0,1,text,Measurement,
built environment,ep,air_temp,built-environment_air_temp,air_temp,temperature of the air at the time of sampling,0,1,text,text,
built environment,ep,surf_temp,built-environment_surf_temp,surf_temp,temperature of the surface at the time of sampling,0,1,text,text,
built environment,ep,surf_moisture_ph,built-environment_surf_moisture_ph,surf_moisture_ph,pH measurement of surface,0,1,text,text,
built environment,ep,build_occup_type ,built-environment_build_occup_type ,build_occup_type,The primary function for which a building or discrete part of a building is intended to be used,0,1,text,text,
built environment,ep,surf_moisture,built-environment_surf_moisture,surf_moisture,water held on a surface,0,1,text,text,
built environment,ep,dew_point,built-environment_dew_point,dew_point,"the temperature to which a given parcel of humid air must be cooled, at constant barometric pressure, for water vapor to condense into water. ",0,1,text,Measurement,
built environment,ep,carb_dioxide,built-environment_carb_dioxide,carb_dioxide,carbon dioxide (gas) amount or concentration at the time of sampling,0,1,text,text,
built environment,ep,ventilation_type,built-environment_ventilation_type,ventilation_type,the intentional movement of air from outside a building to the inside through forced or natural movement of air.,0,1,text,text,
built environment,ep,organism_count,built-environment_organism_count,organism_count,"total count of any organism per gram or volume of sample,should include name of organism followed by count; can include multiple organism counts",0,1,text,Measurement_Named,
built environment,ep,indoor_space,built-environment_indoor_space,indoor_space,"A distinguishable space within a structure, The purpose for which discrete areas of a building is used",0,1,text,text,
built environment,ep,indoor_surf,built-environment_indoor_surf,indoor_surf,Type of indoor surface ,0,1,text,text,
built environment,ep,filter_type,built-environment_filter_type,filter_type,"A device which removes solid particulates or  airborne molecular contaminants,",0,1,text,text,
built environment,ep,heat_cool_type,built-environment_heat_cool_type,heat_cool_type,methods of conditioning or heating a room or building,0,1,text,text,
built environment,ep,substructure_type,built-environment_substructure_type,substructure_type,The substructure or under building is that largely hidden section of the building which is built off the foundations to the ground floor level,0,1,text,text,
built environment,ep,building_setting,built-environment_building_setting,building_setting,A location (geography) where a building is set,0,1,text,text,
built environment,ep,light_type,built-environment_light_type,light_type,"Application of light to achieve some practical or aesthetic effect. Lighting includes the use of both artificial light sources such as lamps and light fixtures, as well as natural illumination by capturing daylight. Can also include absence of light.",0,1,text,text,
built environment,ep,samp_sort_meth,built-environment_samp_sort_meth,samp_sort_meth,method by which samples are sorted,0,1,text,text,
built environment,ep,space_typ_state,built-environment_space_typ_state,space_typ_state,customary or normal state of the space,0,1,text,text,
built environment,ep,typ_occupant_dens,built-environment_typ_occupant_dens,typ_occupant_dens,customary or normal density of occupants,0,1,text,text,
built environment,ep,occup_samp,built-environment_occup_samp,occup_samp,number of occupants present at time of sample within the given space,0,1,text,text,
built environment,ep,occupant_dens_samp,built-environment_occupant_dens_samp,occupant_dens_samp,average number of occupants at time of sampling per square footage,0,1,text,text,
built environment,ep,,,mgrast_id,MG-RAST Enviromental Package ID,0,0,text,text,
built environment,ep,misc_param,built-environment_misc_param,misc_param,"any other measurement performed or parameter collected, that is not listed here",0,1,text,Measurement_Named,
host-associated,ep,sample_name,sample_name,sample_name,Unique name or id of the sample the library is derived from,1,0,text,text,
host-associated,ep,host_common_name,host-associated_host_common_name,host_common_name,"common name of the host, e.g. human",0,1,text,text,
host-associated,ep,host_taxid,host-associated_host_taxid,host_taxid,"NCBI taxon id of the host, e.g. 9606",0,1,text,text,
host-associated,ep,host_subject_id,host-associated_host_subject_id,host_subject_id,"a unique identifier by which each subject can be referred to, de-identified, e.g. #131",0,1,text,text,
host-associated,ep,age,host-associated_age,age,"age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees",0,1,text,Measurement,
host-associated,ep,life_stage,host-associated_life_stage,life_stage,description of life stage of host,0,1,text,text,
host-associated,ep,sex,host-associated_sex,sex,physical sex of the host,0,1,text,Sex,
host-associated,ep,disease_stat,host-associated_disease_stat,disease_stat,"list of diseases with which the host has been diagnosed; can include multiple diagnoses. the value of the field depends on host; for humans the terms should be chosen from DO (Disease Ontology), other hosts are free text. For DO terms, please see http://gemina.svn.sourceforge.net/viewvc/gemina/trunk/Gemina/ontologies/gemina_symptom.obo?view=log",0,1,text,text,
host-associated,ep,chem_administration,host-associated_chem_administration,chem_administration,"list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v1.72), please see http://bioportal.bioontology.org/visualize/44603",0,1,text,text,
host-associated,ep,body_habitat,host-associated_body_habitat,body_habitat,original body habitat where the sample was obtained from,0,1,text,Ontology,
host-associated,ep,body_site,host-associated_body_site,body_site,name of body site where the sample was obtained fromhttp://bioportal.bioontology.org/visualize/44507,0,1,text,text,
host-associated,ep,body_product,host-associated_body_product,body_product,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from",0,1,text,text,
host-associated,ep,tot_mass,host-associated_tot_mass,tot_mass,"total mass of the host at collection, the unit depends on host",0,1,text,Measurement,
host-associated,ep,height_or_length,host-associated_height_or_length,height_or_length,measurement of height or length,0,1,text,Measurement,
host-associated,ep,diet,host-associated_diet,diet,"type of diet depending on the host, for animals omnivore, herbivore etc., for humans high-fat, meditteranean etc.; can include multiple diet types",0,1,text,text,
host-associated,ep,last_meal,host-associated_last_meal,last_meal,content of last meal and time since feeding; can include multiple values,0,1,text,text,
host-associated,ep,host_growth_cond,host-associated_host_growth_cond,host_growth_cond,literature reference giving growth conditions of the host,0,1,text,text,
host-associated,ep,substrate,host-associated_substrate,substrate,the growth substrate of the host ,0,1,text,text,
host-associated,ep,family_relationship,host-associated_family_relationship,family_relationship,relationships to other hosts in the same study; can include multiple relationships,0,1,text,text,
host-associated,ep,infra_specific_name,host-associated_infra_specific_name,infra_specific_name,taxonomic information about the host below subspecies level,0,1,text,text,
host-associated,ep,infra_specific_rank,host-associated_infra_specific_rank,infra_specific_rank,"taxonomic rank information about the host below subspecies level, such as variety, form, rank etc.",0,1,text,text,
host-associated,ep,genotype,host-associated_genotype,genotype,observed genotype,0,1,text,OOD_List,
host-associated,ep,phenotype,host-associated_phenotype,phenotype,"phenotype of host. For Phenotypic quality Ontology (PATO) (v1.269) terms, please see http://bioportal.bioontology.org/visualize/44601",0,1,text,OOD_List,
host-associated,ep,host_body_temp,host-associated_host_body_temp,host_body_temp,core body temperature of the host when sample was collected,0,1,text,Measurement,
host-associated,ep,dry_mass,host-associated_dry_mass,dry_mass,measurement of dry mass,0,1,text,Measurement,
host-associated,ep,blood_press_diast,host-associated_blood_press_diast,blood_press_diast,"resting diastolic blood pressure, measured as mm mercury",0,1,text,Measurement,
host-associated,ep,blood_press_syst,host-associated_blood_press_syst,blood_press_syst,"resting systolic blood pressure, measured as mm mercury",0,1,text,Measurement,
host-associated,ep,host_color,host-associated_host_color,host_color,the color of host,0,1,text,text,
host-associated,ep,host_shape,host-associated_host_shape,host_shape,morphological shape of host ,0,1,text,text,
host-associated,ep,gravidity,host-associated_gravidity,gravidity,"whether or not subject is gravid, and if yes date due or date post-conception, specifying which is used",0,1,text,text,
host-associated,ep,perturbation,host-associated_perturbation,perturbation,"type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with time that perturbation occurred; can include multiple perturbation types",0,1,text,text,
host-associated,ep,samp_salinity,host-associated_samp_salinity,samp_salinity,"salinity of sample, i.e. measure of total salt concentration",0,1,text,text,
host-associated,ep,oxy_stat_samp,host-associated_oxy_stat_samp,oxy_stat_samp,oxygenation status of sample,0,1,text,text,
host-associated,ep,organism_count,host-associated_organism_count,organism_count,"total count of any organism per gram or volume of sample,should include name of organism followed by count; can include multiple organism counts",0,1,text,text,
host-associated,ep,samp_store_temp,host-associated_samp_store_temp,samp_store_temp,"temperature at which sample was stored, e.g. -80",0,1,text,Measurement,
host-associated,ep,samp_store_dur,host-associated_samp_store_dur,samp_store_dur,duration for which sample was stored,0,1,text,Range,
host-associated,ep,samp_store_loc,host-associated_samp_store_loc,samp_store_loc,"location at which sample was stored, usually name of a specific freezer/room",0,1,text,text,
host-associated,ep,,,mgrast_id,MG-RAST Enviromental Package ID,0,0,text,text,
host-associated,ep,misc_param,host-associated_misc_param,misc_param,"any other measurement performed or parameter collected, that is not listed here",0,1,text,Measurement_Named,
human-associated,ep,sample_name,sample_name,sample_name,Unique name or id of the sample the library is derived from,1,0,text,text,
human-associated,ep,host_subject_id,human-associated_host_subject_id,host_subject_id,"a unique identifier by which each subject can be referred to, de-identified, e.g. #131",0,1,text,text,
human-associated,ep,age,human-associated_age,age,"age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees",0,1,text,Measurement,
human-associated,ep,sex,human-associated_sex,sex,physical sex of the host,0,1,text,Sex,
human-associated,ep,disease_stat,human-associated_disease_stat,disease_stat,"list of diseases with which the host has been diagnosed; can include multiple diagnoses. the value of the field depends on host; for humans the terms should be chosen from DO (Disease Ontology), other hosts are free text. For DO terms, please see http://gemina.svn.sourceforge.net/viewvc/gemina/trunk/Gemina/ontologies/gemina_symptom.obo?view=log",0,1,text,text,
human-associated,ep,ihmc_medication_code,human-associated_ihmc_medication_code,ihmc_medication_code,can include multiple medication codes,0,1,text,text,
human-associated,ep,chem_administration,human-associated_chem_administration,chem_administration,"list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v1.72), please see http://bioportal.bioontology.org/visualize/44603",0,1,text,text,
human-associated,ep,body_site,human-associated_body_site,body_site,"name of body site where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v3.1) terms, please see http://bioportal.bioontology.org/visualize/44507",0,1,text,text,
human-associated,ep,body_product,human-associated_body_product,body_product,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v3.1) terms, please see http://bioportal.bioontology.org/visualize/44507",0,1,text,text,
human-associated,ep,tot_mass,human-associated_tot_mass,tot_mass,"total mass of the host at collection, the unit depends on host",0,1,text,Measurement,
human-associated,ep,height,human-associated_height,height,the height of subject,0,1,text,Measurement,
human-associated,ep,diet,human-associated_diet,diet,"type of diet depending on the host, for animals omnivore, herbivore etc., for humans high-fat, meditteranean etc.; can include multiple diet types",0,1,text,text,
human-associated,ep,last_meal,human-associated_last_meal,last_meal,content of last meal and time since feeding; can include multiple values,0,1,text,text,
human-associated,ep,family_relationship,human-associated_family_relationship,family_relationship,relationships to other hosts in the same study; can include multiple relationships,0,1,text,text,
human-associated,ep,genotype,human-associated_genotype,genotype,observed genotype,0,1,text,OOD_List,
human-associated,ep,phenotype,human-associated_phenotype,phenotype,"phenotype of host. For Phenotypic quality Ontology (PATO) (v1.269) terms, please see http://bioportal.bioontology.org/visualize/44601",0,1,text,OOD_List,
human-associated,ep,host_body_temp,human-associated_host_body_temp,host_body_temp,core body temperature of the host when sample was collected,0,1,text,Measurement,
human-associated,ep,smoker,human-associated_smoker,smoker,specification of smoking status,0,1,text,text,
human-associated,ep,hiv_stat,human-associated_hiv_stat,hiv_stat,"HIV status of subject, if yes HAART initiation status should also be indicated as [YES or NO]",0,1,text,text,
human-associated,ep,drug_usage,human-associated_drug_usage,drug_usage,any drug used by subject and the frequency of usage; can include multiple drugs used,0,1,text,text,
human-associated,ep,body_mass_index,human-associated_body_mass_index,body_mass_index,"body mass index, calculated as weight/(height)squared",0,1,text,Measurement,
human-associated,ep,diet_last_six_month,human-associated_diet_last_six_month,diet_last_six_month,"specification of major diet changes in the last six months, if yes the change should be specified",0,1,text,text,
human-associated,ep,weight_loss_3_month,human-associated_weight_loss_3_month,weight_loss_3_month,"specification of weight loss in the last three months, if yes should be further specified to include amount of weight loss",0,1,text,text,
human-associated,ep,ihmc_ethnicity,human-associated_ihmc_ethnicity,ihmc_ethnicity,ethnicity of the subject,0,1,text,text,
human-associated,ep,occupation,human-associated_occupation,occupation,most frequent job performed by subject,0,1,text,text,
human-associated,ep,pet_farm_animal,human-associated_pet_farm_animal,pet_farm_animal,"specification of presence of pets or farm animals in the environment of subject, if yes the animals should be specified; can include multiple animals present",0,1,text,text,
human-associated,ep,travel_out_six_month,human-associated_travel_out_six_month,travel_out_six_month,specification of the countries travelled in the last six months; can include multiple travels,0,1,text,text,
human-associated,ep,twin_sibling,human-associated_twin_sibling,twin_sibling,specification of twin sibling presence,0,1,text,text,
human-associated,ep,medic_hist_perform,human-associated_medic_hist_perform,medic_hist_perform,whether full medical history was collected,0,1,text,text,
human-associated,ep,study_complt_stat,human-associated_study_complt_stat,study_complt_stat,"specification of study completion status, if no the reason should be specified",0,1,text,text,
human-associated,ep,pulmonary_disord,human-associated_pulmonary_disord,pulmonary_disord,history of pulmonary disorders; can include multiple disorders,0,1,text,text,
human-associated,ep,nose_throat_disord,human-associated_nose_throat_disord,nose_throat_disord,history of nose-throat disorders; can include multiple disorders,0,1,text,text,
human-associated,ep,blood_blood_disord,human-associated_blood_blood_disord,blood_blood_disord,history of blood disorders; can include multiple disorders,0,1,text,text,
human-associated,ep,pulse,human-associated_pulse,pulse,"resting pulse, measured as beats per minute",0,1,text,text,
human-associated,ep,gestation_state,human-associated_gestation_state,gestation_state,specification of the gestation state,0,1,text,text,
human-associated,ep,maternal_health_stat,human-associated_maternal_health_stat,maternal_health_stat,specification of the maternal health status,0,1,text,text,
human-associated,ep,foetal_health_stat,human-associated_foetal_health_stat,foetal_health_stat,"specification of foetal health status, should also include abortion",0,1,text,text,
human-associated,ep,amniotic_fluid_color,human-associated_amniotic_fluid_color,amniotic_fluid_color,specification of the color of the amniotic fluid sample,0,1,text,text,
human-associated,ep,kidney_disord,human-associated_kidney_disord,kidney_disord,history of kidney disorders; can include multiple disorders,0,1,text,text,
human-associated,ep,urogenit_tract_disor,human-associated_urogenit_tract_disor,urogenit_tract_disor,history of urogenitaltract disorders; can include multiple disorders,0,1,text,text,
human-associated,ep,urine_collect_meth,human-associated_urine_collect_meth,urine_collect_meth,specification of urine collection method,0,1,text,text,
human-associated,ep,perturbation,human-associated_perturbation,perturbation,"type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with time that perturbation occurred; can include multiple perturbation types",0,1,text,text,
human-associated,ep,samp_salinity,human-associated_samp_salinity,samp_salinity,"salinity of sample, i.e. measure of total salt concentration",0,1,text,text,
human-associated,ep,oxy_stat_samp,human-associated_oxy_stat_samp,oxy_stat_samp,oxygenation status of sample,0,1,text,text,
human-associated,ep,organism_count,human-associated_organism_count,organism_count,"total count of any organism per gram or volume of sample,should include name of organism followed by count; can include multiple organism counts",0,1,text,text,
human-associated,ep,samp_store_temp,human-associated_samp_store_temp,samp_store_temp,"temperature at which sample was stored, e.g. -80",0,1,text,Measurement,
human-associated,ep,samp_store_dur,human-associated_samp_store_dur,samp_store_dur,duration for which sample was stored,0,1,text,Range,
human-associated,ep,samp_store_loc,human-associated_samp_store_loc,samp_store_loc,"location at which sample was stored, usually name of a specific freezer/room",0,1,text,text,
human-associated,ep,,,mgrast_id,MG-RAST Enviromental Package ID,0,0,text,text,
human-associated,ep,misc_param,human-associated_misc_param,misc_param,"any other measurement performed or parameter collected, that is not listed here",0,1,text,Measurement_Named,
human-gut,ep,sample_name,sample_name,sample_name,Unique name or id of the sample the library is derived from,1,0,text,text,
human-gut,ep,gastrointest_disord,human-gut_gastrointest_disord,gastrointest_disord,history of gastrointestinal tract disorders; can include multiple disorders ,0,1,text,text,
human-gut,ep,liver_disord,human-gut_liver_disord,liver_disord,history of liver disorders; can include multiple disorders,0,1,text,text,
human-gut,ep,special_diet,human-gut_special_diet,special_diet,specification of special diet; can include multiple special diets,0,1,text,text,
human-gut,ep,host_subject_id,human-gut_host_subject_id,host_subject_id,"a unique identifier by which each subject can be referred to, de-identified, e.g. #131",0,1,text,text,
human-gut,ep,age,human-gut_age,age,"age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees",0,1,text,Measurement,
human-gut,ep,sex,human-gut_sex,sex,physical sex of the host,0,1,text,Sex,
human-gut,ep,disease_stat,human-gut_disease_stat,disease_stat,"list of diseases with which the host has been diagnosed; can include multiple diagnoses. the value of the field depends on host; for humans the terms should be chosen from DO (Disease Ontology), other hosts are free text. For DO terms, please see http://gemina.svn.sourceforge.net/viewvc/gemina/trunk/Gemina/ontologies/gemina_symptom.obo?view=log",0,1,text,text,
human-gut,ep,ihmc_medication_code,human-gut_ihmc_medication_code,ihmc_medication_code,can include multiple medication codes,0,1,text,text,
human-gut,ep,chem_administration,human-gut_chem_administration,chem_administration,"list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v1.72), please see http://bioportal.bioontology.org/visualize/44603",0,1,text,text,
human-gut,ep,body_site,human-gut_body_site,body_site,"name of body site where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v3.1) terms, please see http://bioportal.bioontology.org/visualize/44507",0,1,text,text,
human-gut,ep,body_product,human-gut_body_product,body_product,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v3.1) terms, please see http://bioportal.bioontology.org/visualize/44507",0,1,text,text,
human-gut,ep,tot_mass,human-gut_tot_mass,tot_mass,"total mass of the host at collection, the unit depends on host",0,1,text,Measurement,
human-gut,ep,height,human-gut_height,height,the height of subject,0,1,text,Measurement,
human-gut,ep,diet,human-gut_diet,diet,"type of diet depending on the host, for animals omnivore, herbivore etc., for humans high-fat, meditteranean etc.; can include multiple diet types",0,1,text,text,
human-gut,ep,last_meal,human-gut_last_meal,last_meal,content of last meal and time since feeding; can include multiple values,0,1,text,text,
human-gut,ep,family_relationship,human-gut_family_relationship,family_relationship,relationships to other hosts in the same study; can include multiple relationships,0,1,text,text,
human-gut,ep,genotype,human-gut_genotype,genotype,observed genotype,0,1,text,OOD_List,
human-gut,ep,phenotype,human-gut_phenotype,phenotype,"phenotype of host. For Phenotypic quality Ontology (PATO) (v1.269) terms, please see http://bioportal.bioontology.org/visualize/44601",0,1,text,OOD_List,
human-gut,ep,host_body_temp,human-gut_host_body_temp,host_body_temp,core body temperature of the host when sample was collected,0,1,text,Measurement,
human-gut,ep,body_mass_index,human-gut_body_mass_index,body_mass_index,"body mass index, calculated as weight/(height)squared",0,1,text,Measurement,
human-gut,ep,ihmc_ethnicity,human-gut_ihmc_ethnicity,ihmc_ethnicity,ethnicity of the subject,0,1,text,text,
human-gut,ep,occupation,human-gut_occupation,occupation,most frequent job performed by subject,0,1,text,text,
human-gut,ep,medic_hist_perform,human-gut_medic_hist_perform,medic_hist_perform,whether full medical history was collected,0,1,text,text,
human-gut,ep,pulse,human-gut_pulse,pulse,"resting pulse, measured as beats per minute",0,1,text,text,
human-gut,ep,perturbation,human-gut_perturbation,perturbation,"type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with time that perturbation occurred; can include multiple perturbation types",0,1,text,text,
human-gut,ep,samp_salinity,human-gut_samp_salinity,samp_salinity,"salinity of sample, i.e. measure of total salt concentration",0,1,text,text,
human-gut,ep,oxy_stat_samp,human-gut_oxy_stat_samp,oxy_stat_samp,oxygenation status of sample,0,1,text,text,
human-gut,ep,organism_count,human-gut_organism_count,organism_count,"total count of any organism per gram or volume of sample,should include name of organism followed by count; can include multiple organism counts",0,1,text,text,
human-gut,ep,samp_store_temp,human-gut_samp_store_temp,samp_store_temp,"temperature at which sample was stored, e.g. -80",0,1,text,Measurement,
human-gut,ep,samp_store_dur,human-gut_samp_store_dur,samp_store_dur,duration for which sample was stored,0,1,text,Range,
human-gut,ep,samp_store_loc,human-gut_samp_store_loc,samp_store_loc,"location at which sample was stored, usually name of a specific freezer/room",0,1,text,text,
human-gut,ep,,,mgrast_id,MG-RAST Enviromental Package ID,0,0,text,text,
human-gut,ep,misc_param,human-gut_misc_param,misc_param,"any other measurement performed or parameter collected, that is not listed here",0,1,text,Measurement_Named,
human-oral,ep,sample_name,sample_name,sample_name,Unique name or id of the sample the library is derived from,1,0,text,text,
human-oral,ep,nose_mouth_teeth_throat_disord,human-oral_nose_mouth_teeth_throat_disord,nose_mouth_teeth_throat_disord,history of nose/mouth/teeth/throat disorders; can include multiple disorders,0,1,text,text,
human-oral,ep,time_last_toothbrush,human-oral_time_last_toothbrush,time_last_toothbrush,specification of the time since last toothbrushing,0,1,text,text,
human-oral,ep,host_subject_id,human-oral_host_subject_id,host_subject_id,"a unique identifier by which each subject can be referred to, de-identified, e.g. #131",0,1,text,text,
human-oral,ep,age,human-oral_age,age,"age of host at the time of sampling; relevant scale depends on species and study, e.g. could be seconds for amoebae or centuries for trees",0,1,text,Measurement,
human-oral,ep,sex,human-oral_sex,sex,physical sex of the host,0,1,text,Sex,
human-oral,ep,disease_stat,human-oral_disease_stat,disease_stat,"list of diseases with which the host has been diagnosed; can include multiple diagnoses. the value of the field depends on host; for humans the terms should be chosen from DO (Disease Ontology), other hosts are free text. For DO terms, please see http://gemina.svn.sourceforge.net/viewvc/gemina/trunk/Gemina/ontologies/gemina_symptom.obo?view=log",0,1,text,text,
human-oral,ep,ihmc_medication_code,human-oral_ihmc_medication_code,ihmc_medication_code,can include multiple medication codes,0,1,text,text,
human-oral,ep,chem_administration,human-oral_chem_administration,chem_administration,"list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v1.72), please see http://bioportal.bioontology.org/visualize/44603",0,1,text,text,
human-oral,ep,body_site,human-oral_body_site,body_site,"name of body site where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v3.1) terms, please see http://bioportal.bioontology.org/visualize/44507",0,1,text,text,
human-oral,ep,body_product,human-oral_body_product,body_product,"substance produced by the body, e.g. stool, mucus, where the sample was obtained from. For Foundational Model of Anatomy Ontology (FMA) (v3.1) terms, please see http://bioportal.bioontology.org/visualize/44507",0,1,text,text,
human-oral,ep,tot_mass,human-oral_tot_mass,tot_mass,"total mass of the host at collection, the unit depends on host",0,1,text,Measurement,
human-oral,ep,height,human-oral_height,height,the height of subject,0,1,text,Measurement,
human-oral,ep,diet,human-oral_diet,diet,"type of diet depending on the host, for animals omnivore, herbivore etc., for humans high-fat, meditteranean etc.; can include multiple diet types",0,1,text,text,
human-oral,ep,last_meal,human-oral_last_meal,last_meal,content of last meal and time since feeding; can include multiple values,0,1,text,text,
human-oral,ep,family_relationship,human-oral_family_relationship,family_relationship,relationships to other hosts in the same study; can include multiple relationships,0,1,text,text,
human-oral,ep,genotype,human-oral_genotype,genotype,observed genotype,0,1,text,OOD_List,
human-oral,ep,phenotype,human-oral_phenotype,phenotype,"phenotype of host. For Phenotypic quality Ontology (PATO) (v1.269) terms, please see http://bioportal.bioontology.org/visualize/44601",0,1,text,OOD_List,
human-oral,ep,host_body_temp,human-oral_host_body_temp,host_body_temp,core body temperature of the host when sample was collected,0,1,text,Measurement,
human-oral,ep,body_mass_index,human-oral_body_mass_index,body_mass_index,"body mass index, calculated as weight/(height)squared",0,1,text,Measurement,
human-oral,ep,ihmc_ethnicity,human-oral_ihmc_ethnicity,ihmc_ethnicity,ethnicity of the subject,0,1,text,text,
human-oral,ep,occupation,human-oral_occupation,occupation,most frequent job performed by subject,0,1,text,text,
human-oral,ep,medic_hist_perform,human-oral_medic_hist_perform,medic_hist_perform,whether full medical history was collected,0,1,text,text,
